loss_kl,loss_pol_surr,loss_ent,EpLenMean,ev_tdlam_before,loss_vf_loss,EpisodesSoFar,EpRewMean,EpThisIter,loss_pol_entpen,TimestepsSoFar,TimeElapsed
0.0007047507,-0.00096609956,0.13261127,3000.0,0.6945537030696869,0.0022482665,151205,0.94,180,0.0,433717248,101155.03652954102
0.000823987,-0.0009173189,0.13386711,3000.0,0.7264465391635895,0.0021736554,151304,1.01,99,0.0,434110464,101166.75079107285
0.00084709533,-0.00085054664,0.13172947,3000.0,0.6849328577518463,0.0022865061,151493,1.03,189,0.0,434503680,101178.52244114876
0.0006828967,-0.0009259498,0.13361247,3000.0,0.39780575037002563,0.0023951617,151589,1.02,96,0.0,434896896,101190.19325327873
0.0006584123,-0.0009412446,0.13288403,2980.67,0.6677342653274536,0.0025715027,151692,1.21,103,0.0,435290112,101201.80808329582
0.0007066187,-0.0010241544,0.13312297,3000.0,0.43926626443862915,0.0025532544,151877,1.12,185,0.0,435683328,101213.26818203926
0.00082586013,-0.0010135522,0.13120121,2995.04,0.6784994602203369,0.0027324613,151973,1.27,96,0.0,436076544,101224.98760390282
0.0005668716,-0.0010010203,0.13063972,3000.0,0.38824647665023804,0.0026133202,152081,1.2,108,0.0,436469760,101236.60999155045
0.0006722977,-0.0010165577,0.13054895,3000.0,0.8094638139009476,0.0021497018,152261,0.94,180,0.0,436862976,101248.3222835064
0.000747606,-0.00094760704,0.13065435,2999.66,0.7573055922985077,0.002580542,152359,1.12,98,0.0,437256192,101259.96843528748
0.00056019815,-0.0010564801,0.12978677,2997.09,0.5153961479663849,0.0023508018,152469,1.06,110,0.0,437649408,101271.71026873589
0.0006034101,-0.0010238267,0.13287379,3000.0,0.7298820316791534,0.0024049247,152645,1.18,176,0.0,438042624,101283.30855059624
0.00069601584,-0.0010059886,0.1289521,3000.0,-0.1535109281539917,0.002192582,152745,0.95,100,0.0,438435840,101295.04428124428
0.0006202611,-0.0010446528,0.13130924,3000.0,0.5981287956237793,0.0024444147,152933,1.09,188,0.0,438829056,101306.66842961311
0.0007224409,-0.00078117865,0.13090003,3000.0,0.646933913230896,0.0026457182,153029,1.19,96,0.0,439222272,101318.36214876175
0.0008540053,-0.00088675873,0.12973897,3000.0,-0.09813535213470459,0.0022041975,153134,1.05,105,0.0,439615488,101329.66722249985
0.00063570106,-0.0010038099,0.13072173,3000.0,0.7852483838796616,0.0024396651,153317,1.08,183,0.0,440008704,101340.90756249428
0.0005945841,-0.0009868694,0.12891896,3000.0,-0.37409913539886475,0.0024786806,153413,1.17,96,0.0,440401920,101352.12891459465
0.0013001175,-0.00066643365,0.13012315,2998.92,0.7651662081480026,0.002686226,153525,1.2,112,0.0,440795136,101363.4571788311
0.00071016484,-0.0010396672,0.13108775,2989.96,-0.05572652816772461,0.0024375264,153701,1.29,176,0.0,441188352,101375.0797355175
0.00060193473,-0.0010222917,0.13022639,3000.0,0.6201561987400055,0.0023761627,153799,1.06,98,0.0,441581568,101386.72908449173
0.00061691366,-0.0009630113,0.1297584,4918.61,0.7133781313896179,0.0023383813,153898,1.03,99,0.0,441974784,105404.05554318428
0.00063334196,-0.00093584484,0.13162161,3072.36,0.6744982004165649,0.002442626,153994,1.02,96,0.0,442368000,105415.25459766388
0.0005622921,-0.0009857286,0.13151287,3000.0,0.7510991841554642,0.0023361975,154186,1.19,192,0.0,442761216,105426.42234015465
0.0008187412,-0.0008998075,0.12964444,2998.71,0.7533333152532578,0.0022767263,154282,1.04,96,0.0,443154432,105437.6580452919
0.0006954001,-0.00093298516,0.12901215,2991.98,0.7941721528768539,0.002143166,154380,0.96,98,0.0,443547648,105449.14371156693
0.00068405183,-0.0009670979,0.13111785,2994.51,-0.48505866527557373,0.0022378427,154570,1.14,190,0.0,443940864,105460.893191576
0.0007614559,-0.0009073887,0.12973918,3000.0,0.533152312040329,0.0025129467,154666,1.01,96,0.0,444334080,105472.50219941139
0.0006882639,-0.0008649793,0.12990381,3000.0,0.5728755593299866,0.0026649844,154764,1.31,98,0.0,444727296,105484.1943833828
0.00061794306,-0.0011089836,0.13067186,3000.0,0.4799003005027771,0.0023731969,154954,1.03,190,0.0,445120512,105495.78358912468
0.0006934577,-0.001056944,0.12872536,2985.13,0.6187737286090851,0.0027136651,155050,1.16,96,0.0,445513728,105507.66895604134
0.0007507961,-0.0008725572,0.12911129,2989.9,0.7211145460605621,0.0024303251,155155,1.05,105,0.0,445906944,105519.41604351997
0.0007755601,-0.0009762258,0.12950684,2998.33,0.6545913815498352,0.0024400186,155338,1.12,183,0.0,446300160,105530.90662956238
0.0006030303,-0.0009603168,0.13045718,2993.44,0.8012054264545441,0.0023032944,155436,0.97,98,0.0,446693376,105542.20499277115
0.00059412257,-0.00093126466,0.13179238,2998.08,-0.2546377182006836,0.0024590238,155626,1.17,190,0.0,447086592,105553.74996495247
0.0005378628,-0.0010091349,0.12884945,2999.89,0.11943954229354858,0.0024386754,155722,1.22,96,0.0,447479808,105565.46960902214
0.00057038927,-0.0010730869,0.1301407,3000.0,0.8383031338453293,0.0023842368,155824,0.94,102,0.0,447873024,105577.10418510437
0.0007253864,-0.00095600466,0.1328266,3000.0,0.7207409143447876,0.0025284074,156010,0.9,186,0.0,448266240,105588.72987914085
0.00057299796,-0.0010574386,0.13070036,2988.36,0.7961857169866562,0.0023374176,156106,1.08,96,0.0,448659456,105599.88625240326
0.00057747035,-0.0009270399,0.1285306,2988.4,0.6176004111766815,0.0026063512,156210,1.23,104,0.0,449052672,105611.11525130272
0.0010541283,-0.00071353884,0.13227512,3000.0,0.6788663566112518,0.002223696,156394,1.05,184,0.0,449445888,105622.30682182312
0.0007477474,-0.0009552043,0.13056658,3000.0,-0.22886836528778076,0.002344576,156491,0.99,97,0.0,449839104,105633.63950753212
0.0006603583,-0.0009192871,0.13213317,3000.0,0.6489151120185852,0.0020089503,156600,1.04,109,0.0,450232320,105645.2601954937
0.00056783116,-0.0010750347,0.13487332,3000.0,0.8055031150579453,0.0024132535,156778,0.91,178,0.0,450625536,105656.8400914669
0.0005922732,-0.00094779814,0.12977384,3000.0,0.4167463183403015,0.0021741877,156880,0.99,102,0.0,451018752,105668.51613163948
0.0005719464,-0.00093242544,0.13272469,3000.0,0.656698614358902,0.0025903347,157066,1.13,186,0.0,451411968,105680.25173068047
0.00095252105,-0.0008491568,0.13071771,2992.01,0.4992407560348511,0.0024818887,157163,0.94,97,0.0,451805184,105691.91089367867
0.0006201681,-0.0009334404,0.13135405,2995.64,0.5596691071987152,0.0027117894,157266,1.35,103,0.0,452198400,105703.53456664085
0.00082163204,-0.000904437,0.13252115,2989.33,-0.425067663192749,0.00265761,157450,1.24,184,0.0,452591616,105715.2385571003
0.0010395919,-0.00070528145,0.13396864,3000.0,0.6702469885349274,0.0026190325,157548,1.04,98,0.0,452984832,105726.94098734856
0.00073289004,-0.00081950566,0.13047431,3000.0,-0.11395120620727539,0.0024092726,157654,1.27,106,0.0,453378048,105738.66633367538
0.0007373444,-0.00091553334,0.12927617,2991.49,0.6102108955383301,0.0025053301,157834,1.18,180,0.0,453771264,105750.31462478638
0.0006971897,-0.00082331063,0.129468,2997.88,0.41050881147384644,0.0024807535,157933,1.23,99,0.0,454164480,105761.98953914642
0.0011905426,-0.00087963673,0.12794954,2996.81,0.6343378722667694,0.0025297944,158046,1.14,113,0.0,454557696,105773.29960680008
0.0012107132,-0.0007832143,0.13114929,3000.0,-0.3451554775238037,0.002592072,158218,1.1,172,0.0,454950912,105784.54920053482
0.0006524822,-0.00086370576,0.13030905,2997.02,0.705519288778305,0.002673639,158321,1.25,103,0.0,455344128,105796.1490893364
0.00068752817,-0.0009245703,0.13326733,3000.0,0.45548033714294434,0.0022569047,158506,1.23,185,0.0,455737344,105807.87929725647
0.00058183953,-0.0010037187,0.13084383,3000.0,0.5774102807044983,0.0027333377,158603,1.29,97,0.0,456130560,105819.91407871246
0.0007100045,-0.0010732223,0.12976763,2993.85,0.6537860631942749,0.0024848648,158709,1.06,106,0.0,456523776,105831.60314369202
0.000740692,-0.000987061,0.13167678,3000.0,0.5852670073509216,0.0022861322,158890,1.04,181,0.0,456916992,105843.48664140701
0.0006975249,-0.00094862934,0.13068119,3000.0,0.5919887125492096,0.0023444926,158988,1.17,98,0.0,457310208,105855.13231348991
0.000624082,-0.0010003942,0.13277547,3000.0,0.6847946345806122,0.0025248127,159101,1.22,113,0.0,457703424,105866.81613254547
0.0006186659,-0.00095824205,0.13245866,3000.0,0.5803127288818359,0.0023979228,159274,1.15,173,0.0,458096640,105878.42470479012
0.0005265447,-0.000962665,0.13320176,3000.0,0.7368912994861603,0.0026954713,159373,1.24,99,0.0,458489856,105890.05457997322
0.00055830163,-0.0011151871,0.13293588,3000.0,-0.2822972536087036,0.0025411847,159562,1.13,189,0.0,458883072,105901.69144940376
0.00066155475,-0.00081399875,0.13315631,3000.0,-0.17553794384002686,0.0025028146,159658,1.16,96,0.0,459276288,105913.28814983368
0.0008360888,-0.00086974114,0.13267903,2995.59,0.7549422085285187,0.0022539992,159762,1.04,104,0.0,459669504,105924.94801712036
0.000898683,-0.00084401644,0.13465244,3000.0,-0.5325460433959961,0.0026924582,159946,1.17,184,0.0,460062720,105936.70641589165
0.00086647,-0.00086594705,0.1331486,2991.49,0.667804628610611,0.0024345696,160044,1.23,98,0.0,460455936,105948.43505549431
0.0006939406,-0.0008779009,0.13416904,2991.49,0.7606220096349716,0.0027752828,160141,1.1,97,0.0,460849152,109959.16342926025
0.0010368894,-0.000890793,0.13346429,4999.02,0.5823774039745331,0.002621223,160237,1.18,96,0.0,461242368,109970.7198483944
0.000546955,-0.0009131942,0.13143346,3093.57,-1.0689549446105957,0.0022965965,160333,1.12,96,0.0,461635584,109982.41076040268
0.0009958452,-0.001048536,0.13368525,3000.0,0.5371163189411163,0.0025662147,160525,0.84,192,0.0,462028800,109994.09798026085
0.000631606,-0.0009232971,0.13153972,3000.0,0.6863467395305634,0.0022815359,160622,1.03,97,0.0,462422016,110005.80612182617
0.00083684176,-0.0008233155,0.13364945,2977.23,0.5102913081645966,0.0024097522,160720,0.97,98,0.0,462815232,110017.49294877052
0.00061603705,-0.0010031149,0.13407746,3000.0,-0.42483317852020264,0.0027329756,160909,1.24,189,0.0,463208448,110029.25735521317
0.00068211625,-0.0009856854,0.13200153,2998.26,-0.8769261837005615,0.0022785172,161007,1.1,98,0.0,463601664,110041.03818368912
0.0008574959,-0.0010329449,0.13360278,3000.0,0.7421771585941315,0.0023232356,161197,1.08,190,0.0,463994880,110052.74583816528
0.0006134267,-0.0009821876,0.13061108,3000.0,0.8519248813390732,0.0022440904,161293,1.1,96,0.0,464388096,110064.15948271751
0.0006765868,-0.0009768173,0.13010883,2999.25,0.05406302213668823,0.0024849882,161392,1.11,99,0.0,464781312,110075.5136384964
0.0007311332,-0.000953881,0.13207868,3000.0,0.48674845695495605,0.0023297812,161581,1.07,189,0.0,465174528,110087.08684587479
0.0006560452,-0.0012068677,0.13050039,3000.0,0.7308917343616486,0.0023690404,161678,0.96,97,0.0,465567744,110098.38056755066
0.00079219363,-0.0008267286,0.1311598,2996.9,0.46491068601608276,0.0025080305,161777,1.18,99,0.0,465960960,110109.68429708481
0.0005760366,-0.0010055391,0.13505727,3000.0,0.6684375405311584,0.0028014195,161965,1.12,188,0.0,466354176,110121.00606513023
0.00073189987,-0.0009207015,0.12896734,3000.0,0.5801730453968048,0.00250035,162063,1.09,98,0.0,466747392,110132.4099779129
0.000527978,-0.0009314968,0.13209727,3000.0,0.7024608850479126,0.0024774184,162253,1.03,190,0.0,467140608,110143.9653403759
0.0009635246,-0.0007559306,0.13201076,2995.66,-0.20212745666503906,0.0025021054,162349,1.03,96,0.0,467533824,110155.68698215485
0.00092005084,-0.0009575724,0.12978463,2996.63,0.7103572487831116,0.002233025,162448,1.15,99,0.0,467927040,110167.73207306862
0.0006317976,-0.0009031706,0.13254899,2996.87,-0.7446185350418091,0.0026161417,162637,1.27,189,0.0,468320256,110179.58144450188
0.0008969228,-0.00085186446,0.1302192,2999.64,-0.8644976615905762,0.0024875642,162733,1.12,96,0.0,468713472,110191.3886897564
0.0007539795,-0.0009221188,0.13164021,3000.0,0.4854985475540161,0.002618591,162833,1.08,100,0.0,469106688,110203.18985176086
0.00083697896,-0.00086074864,0.13387387,3000.0,0.6277695596218109,0.0026036906,163021,1.2,188,0.0,469499904,110214.66458535194
0.0006754386,-0.0010521805,0.13208456,3000.0,0.6682778298854828,0.0026145757,163120,1.27,99,0.0,469893120,110226.48129582405
0.00065315474,-0.0010472563,0.12987252,2996.88,0.5894942283630371,0.00228699,163223,1.14,103,0.0,470286336,110238.22694778442
0.0006104284,-0.0009896598,0.13320307,2998.57,0.8077214062213898,0.0023903323,163405,1.12,182,0.0,470679552,110249.90986299515
0.0006549309,-0.00085746247,0.12986344,2996.62,-1.1389639377593994,0.0023874845,163504,1.0,99,0.0,471072768,110261.62091207504
0.00069127156,-0.0009762042,0.13360895,2991.49,0.6787486672401428,0.0024458384,163693,1.23,189,0.0,471465984,110273.28564286232
0.0006420938,-0.00090093823,0.12924723,3000.0,0.8538908809423447,0.0024160852,163789,1.09,96,0.0,471859200,110284.93338084221
0.000635874,-0.00094587234,0.12847137,2991.96,-0.9732805490493774,0.0024903845,163891,1.13,102,0.0,472252416,110296.66609287262
0.0006139019,-0.0010389952,0.12972258,2995.33,0.6616599261760712,0.0025565338,164077,1.23,186,0.0,472645632,110308.43734145164
0.0007344673,-0.00080918125,0.12562068,2998.63,0.5228250324726105,0.0025221969,164175,1.11,98,0.0,473038848,110320.40096473694
0.00074788014,-0.00093754084,0.12801881,3000.0,0.6538242399692535,0.0025923734,164278,1.11,103,0.0,473432064,110332.09782767296
0.00073819584,-0.0009920476,0.1300321,3000.0,-0.2839655876159668,0.0026115514,164461,1.19,183,0.0,473825280,110343.6046500206
0.00057639845,-0.0008870717,0.12846147,2988.53,-0.45902228355407715,0.0023460255,164560,1.1,99,0.0,474218496,110355.21356105804
0.0006478662,-0.0009860337,0.12764646,3000.0,0.6771791577339172,0.0022226423,164670,1.08,110,0.0,474611712,110367.00739979744
0.00082680193,-0.0007588376,0.1298785,2993.59,0.6019705533981323,0.002770087,164845,1.21,175,0.0,475004928,110378.77813529968
0.0006272684,-0.00091034424,0.12851731,3000.0,0.45500630140304565,0.0025685357,164945,1.04,100,0.0,475398144,110390.5195069313
0.00059011695,-0.0009467898,0.12894468,3000.0,0.7453921139240265,0.002524282,165133,1.25,188,0.0,475791360,110402.19755887985
0.0006085703,-0.00087582227,0.12765096,3000.0,-0.3028324842453003,0.0025465246,165229,1.24,96,0.0,476184576,110413.96932291985
0.0005615254,-0.0009845033,0.1266504,2990.74,0.7342107594013214,0.0023471902,165335,1.08,106,0.0,476577792,110425.70177292824
0.00052410254,-0.000914949,0.12759125,2995.95,0.8050971329212189,0.002609006,165517,1.21,182,0.0,476971008,110437.45813274384
0.0004748575,-0.0009433706,0.12739097,3000.0,0.6757635176181793,0.0026615236,165615,1.17,98,0.0,477364224,110448.92315864563
0.00081362086,-0.0007431954,0.12629841,2992.51,0.7582626342773438,0.002612441,165721,1.27,106,0.0,477757440,110460.15595412254
0.00057225936,-0.0010237121,0.12986939,3000.0,-1.2009940147399902,0.0026107274,165901,1.16,180,0.0,478150656,110471.52733540535
0.00062781357,-0.0010044369,0.12687697,3000.0,0.6282654404640198,0.0023776551,166000,1.1,99,0.0,478543872,110483.21595716476
0.00053885614,-0.0009096767,0.12738813,2990.01,0.4787880778312683,0.0023866456,166119,1.12,119,0.0,478937088,110494.88006019592
0.0005281509,-0.000908192,0.12885901,2999.92,0.726075291633606,0.0025065758,166285,1.12,166,0.0,479330304,110506.60231208801
0.0007280167,-0.0009803764,0.12772766,2992.22,0.6972039043903351,0.0028487334,166388,1.23,103,0.0,479723520,110518.36307907104
0.00086391316,-0.00071701454,0.12883322,2997.59,0.6989795863628387,0.0023107752,166482,1.26,94,0.0,480116736,114538.41750097275
0.00073215895,-0.0008658568,0.12926467,4937.31,0.658096581697464,0.002571407,166579,1.15,97,0.0,480509952,114549.87103271484
0.00058741093,-0.0011840085,0.130008,2999.96,0.6293914914131165,0.0024325901,166770,1.28,191,0.0,480903168,114561.39436721802
0.00072691607,-0.00087188155,0.12801225,2999.23,0.8119742572307587,0.0025261522,166866,1.0,96,0.0,481296384,114573.08133244514
0.00057613815,-0.00094788213,0.1261508,3000.0,0.5248791575431824,0.0022483387,166964,1.12,98,0.0,481689600,114584.82647442818
0.0007187905,-0.0010036317,0.13000402,2999.52,0.22455871105194092,0.0026677053,167154,1.12,190,0.0,482082816,114596.536734581
0.00058582984,-0.0009927934,0.12651534,3000.0,0.7730140537023544,0.0022711444,167250,1.08,96,0.0,482476032,114608.307295084
0.00065051834,-0.0008839413,0.12690109,3000.0,0.5721069276332855,0.0024856685,167348,1.07,98,0.0,482869248,114620.05012607574
0.0006678712,-0.0009457878,0.13064337,3000.0,0.7163584530353546,0.0023771178,167538,1.12,190,0.0,483262464,114631.80257248878
0.0006283939,-0.000892207,0.12737517,2997.56,-0.24972641468048096,0.0023902918,167634,1.17,96,0.0,483655680,114643.46643471718
0.0007557839,-0.0009049366,0.12957096,3000.0,0.6168272793292999,0.0025296856,167826,1.09,192,0.0,484048896,114654.70881509781
0.00085680373,-0.0008691939,0.12713332,2991.14,-0.4038054943084717,0.0022862027,167922,1.06,96,0.0,484442112,114665.96939444542
0.00067644287,-0.00090844947,0.12864359,2992.9,0.8120862543582916,0.002467238,168021,1.02,99,0.0,484835328,114677.23121023178
0.00057709945,-0.0009456461,0.1303263,3000.0,-0.03325819969177246,0.002630769,168210,1.31,189,0.0,485228544,114688.47701692581
0.0006995134,-0.00084279105,0.12783164,3000.0,0.7239249050617218,0.0027634853,168306,1.32,96,0.0,485621760,114699.72640752792
0.0005966704,-0.00094159134,0.12927978,2981.71,-0.7283636331558228,0.0024998526,168410,1.29,104,0.0,486014976,114711.34792542458
0.00067798124,-0.00092758494,0.13060993,2991.95,0.7783465683460236,0.0024956756,168594,1.03,184,0.0,486408192,114723.06920480728
0.00053705,-0.0010568689,0.12665462,2984.44,0.6786224842071533,0.0025216457,168692,1.15,98,0.0,486801408,114734.71995425224
0.0005309202,-0.00092368963,0.12866654,2985.39,-0.46298110485076904,0.0024548834,168800,1.22,108,0.0,487194624,114746.75271892548
0.00054918707,-0.0010288571,0.129582,3000.0,-0.6411367654800415,0.002545106,168978,1.2,178,0.0,487587840,114758.66536164284
0.0006135603,-0.0010875897,0.12681475,2994.0,0.7300513982772827,0.0024079091,169079,1.17,101,0.0,487981056,114770.30263090134
0.0005738263,-0.0010335428,0.12814158,3000.0,0.5048514306545258,0.0023147773,169266,1.02,187,0.0,488374272,114782.13648986816
0.0009638202,-0.00094904384,0.12809879,2987.48,0.7461419999599457,0.0024286015,169363,1.14,97,0.0,488767488,114794.23577833176
0.00065366755,-0.0010814829,0.12881055,2994.67,-0.8226189613342285,0.0022603201,169469,1.14,106,0.0,489160704,114806.26818370819
0.0007122794,-0.0009108572,0.13096283,3000.0,0.6143393814563751,0.0023906345,169650,1.14,181,0.0,489553920,114818.58396482468
0.0006201171,-0.0009116361,0.12992138,3000.0,0.6570594608783722,0.0030248573,169748,1.23,98,0.0,489947136,114831.40765786171
0.0006419797,-0.0009488289,0.12902258,3000.0,0.6827203333377838,0.0024671592,169854,1.27,106,0.0,490340352,114843.43500161171
0.0005946032,-0.0009359368,0.12846117,3000.0,-1.2010490894317627,0.0026176611,170034,1.06,180,0.0,490733568,114855.36888027191
0.00059318775,-0.0010678174,0.12750359,3000.0,0.76667220890522,0.002527497,170135,1.03,101,0.0,491126784,114867.26090121269
0.0005422658,-0.00089620816,0.12690476,2999.52,0.6044917106628418,0.0026526114,170322,1.28,187,0.0,491520000,114879.04294776917
0.0006200927,-0.00095101696,0.12944424,3000.0,0.6480351388454437,0.002331573,170419,1.13,97,0.0,491913216,114890.64800810814
0.00049088564,-0.0010349536,0.12832193,2996.85,0.47204041481018066,0.002783607,170520,1.16,101,0.0,492306432,114902.17211723328
0.0009109751,-0.00067010074,0.1275128,3000.0,0.7814265787601471,0.0022178008,170706,1.01,186,0.0,492699648,114914.00096917152
0.0006449109,-0.0009257244,0.12774412,3000.0,0.7437464892864227,0.0020444782,170804,0.97,98,0.0,493092864,114925.88953614235
0.0006624511,-0.0011027283,0.12900372,2991.38,-0.20849215984344482,0.0023824265,170910,1.09,106,0.0,493486080,114937.64827346802
0.0005996981,-0.0009708434,0.13119441,3000.0,0.4657527804374695,0.0026734148,171090,1.05,180,0.0,493879296,114949.3830280304
0.00065756566,-0.00087784074,0.1307033,2995.79,0.6597263813018799,0.002809886,171189,1.41,99,0.0,494272512,114961.12249803543
0.0006427974,-0.0009733972,0.1290222,2995.36,0.7250516712665558,0.0024320816,171298,1.19,109,0.0,494665728,114972.79728078842
0.00086068845,-0.0008635605,0.13254778,2997.03,0.605277955532074,0.0028713755,171475,1.26,177,0.0,495058944,114984.5403971672
0.00058941933,-0.0010251809,0.12960207,2994.04,0.6450058817863464,0.0024779786,171576,1.12,101,0.0,495452160,114996.15675187111
0.0006902367,-0.00083212,0.12923484,2998.17,0.7074519395828247,0.0023673282,171762,0.93,186,0.0,495845376,115007.69427013397
0.00054239854,-0.000989796,0.12978967,2987.26,0.7040119767189026,0.0023759205,171859,1.08,97,0.0,496238592,115018.92686915398
0.0006724445,-0.00089117285,0.12989317,2998.06,0.7004356682300568,0.0025759714,171964,1.18,105,0.0,496631808,115030.27639555931
0.00078381534,-0.00094636326,0.12956272,3000.0,0.8039942383766174,0.0025520113,172146,0.98,182,0.0,497025024,115041.57991957664
0.0006165576,-0.00095051917,0.1305716,3000.0,0.7377851009368896,0.002434032,172244,1.15,98,0.0,497418240,115053.34939026833
0.0006008256,-0.0009303712,0.13081756,2991.73,0.5803631842136383,0.0023957738,172358,1.06,114,0.0,497811456,115064.96003818512
0.0015854831,-0.00059118477,0.13284297,3000.0,0.7597775608301163,0.0023666576,172530,1.1,172,0.0,498204672,115076.64434885979
0.0005861891,-0.0010938909,0.13134041,3000.0,-0.3500138521194458,0.002785865,172629,1.29,99,0.0,498597888,115088.43705582619
0.00069860026,-0.0009721581,0.12877071,3000.0,0.8063067197799683,0.0026231054,172748,1.06,119,0.0,498991104,115100.12674283981
0.00063717086,-0.0009176575,0.12923057,3000.32,0.6371307671070099,0.0023840275,172826,1.23,78,0.0,499384320,119121.58399009705
0.00059610675,-0.0009807647,0.12759462,4058.99,0.6700426638126373,0.0024919293,173017,1.07,191,0.0,499777536,119133.08632421494
0.000795254,-0.0008991873,0.13110764,3040.0,0.6813924610614777,0.0023960166,173113,1.07,96,0.0,500170752,119144.25342488289
0.0007115328,-0.0009619214,0.12890323,2997.87,0.6336314678192139,0.0025570358,173210,1.19,97,0.0,500563968,119155.76838207245
0.0006254671,-0.0009729741,0.12907678,2991.35,-0.29488885402679443,0.0025658745,173401,1.38,191,0.0,500957184,119167.61572360992
0.0011668324,-0.00075604167,0.12936574,2990.16,0.7478882372379303,0.0026915006,173498,1.39,97,0.0,501350400,119179.44799780846
0.0008593478,-0.00090094627,0.12754937,3000.0,-0.6423801183700562,0.0027861178,173595,1.03,97,0.0,501743616,119191.16915845871
0.00069924694,-0.00092993956,0.12981346,2996.49,-0.33741509914398193,0.0022270724,173785,1.17,190,0.0,502136832,119202.78717160225
0.0006878706,-0.0008835071,0.12738298,3000.0,0.7209247648715973,0.002291772,173882,1.02,97,0.0,502530048,119214.15538692474
0.00061838794,-0.0008267373,0.12710173,2993.32,0.7419596016407013,0.002456329,173981,1.03,99,0.0,502923264,119225.35909080505
0.0006509658,-0.0010029608,0.12966831,2996.31,0.4658263325691223,0.002430475,174169,0.93,188,0.0,503316480,119236.74280381203
0.0005311872,-0.0011006909,0.12866326,2970.57,-0.27557218074798584,0.0026831909,174268,1.22,99,0.0,503709696,119248.40857625008
0.00067988987,-0.0009735525,0.12928717,2990.57,0.7442892789840698,0.002449345,174457,1.18,189,0.0,504102912,119260.08144307137
0.00087616773,-0.0009041784,0.12720136,3000.0,-1.2141773700714111,0.0024037918,174554,1.02,97,0.0,504496128,119271.7141058445
0.0006947575,-0.0008697069,0.1270894,2995.48,0.5059780478477478,0.0024200103,174654,1.33,100,0.0,504889344,119283.41535639763
0.000957743,-0.00070085307,0.12882417,3000.0,0.17015290260314941,0.0024456508,174841,1.07,187,0.0,505282560,119295.103536129
0.00079077453,-0.00083334284,0.124346614,2999.4,0.7182786166667938,0.002276377,174939,0.93,98,0.0,505675776,119306.81327342987
0.0007551515,-0.0009928002,0.124364115,2986.72,0.5954836905002594,0.0023055586,175042,1.03,103,0.0,506068992,119318.53022480011
0.00053452083,-0.0010001607,0.1275857,3000.0,0.7387047410011292,0.0023086618,175225,1.06,183,0.0,506462208,119330.17167043686
0.00059306895,-0.00095313037,0.12548532,2991.97,0.6164956092834473,0.0022473612,175323,1.05,98,0.0,506855424,119342.09549188614
0.00083865895,-0.0008047009,0.12636125,2996.5,0.7816693335771561,0.0024938032,175432,1.18,109,0.0,507248640,119353.91381788254
0.0006453385,-0.0009790316,0.12683325,3000.0,0.6827492713928223,0.0024790398,175609,1.13,177,0.0,507641856,119365.79400897026
0.0006457136,-0.0009667337,0.12698737,2987.25,0.7391477227210999,0.0022844297,175709,1.11,100,0.0,508035072,119377.68549203873
0.00062558043,-0.0011209074,0.12803455,2987.55,0.6358288824558258,0.0026325658,175897,1.28,188,0.0,508428288,119389.46703696251
0.00070653687,-0.000934602,0.12791021,3000.0,0.5708785951137543,0.0023971826,175994,0.94,97,0.0,508821504,119401.32445883751
0.00070056546,-0.0009449039,0.12770857,2993.16,0.054229676723480225,0.0025317,176098,1.26,104,0.0,509214720,119413.1222205162
0.00070166617,-0.0009453956,0.12890653,3000.0,0.5646497905254364,0.0022121568,176281,0.95,183,0.0,509607936,119424.93449997902
0.0005600396,-0.0008939014,0.12780605,2986.42,0.6158442795276642,0.0027254876,176380,1.22,99,0.0,510001152,119436.600086689
0.0004952212,-0.001080981,0.12692766,2995.44,-0.05775415897369385,0.0022352005,176488,1.02,108,0.0,510394368,119448.13603234291
0.0005568887,-0.0008535425,0.12974158,3000.0,0.6922483742237091,0.002361521,176666,0.97,178,0.0,510787584,119459.26505827904
0.0009495183,-0.0007486917,0.12886094,3000.0,-0.44624412059783936,0.00255374,176766,1.1,100,0.0,511180800,119470.69233298302
0.0010180256,-0.0008070545,0.12932728,3000.0,-0.4367607831954956,0.002483026,176879,1.28,113,0.0,511574016,119482.55947113037
0.00056854094,-0.0010339286,0.13007171,2988.59,0.8291205018758774,0.0025090815,177050,1.14,171,0.0,511967232,119494.3180770874
0.00055619475,-0.0010421654,0.12944318,3000.0,0.7807798683643341,0.002325901,177153,0.93,103,0.0,512360448,119506.07308101654
0.0005912106,-0.0010989072,0.13097546,3000.0,0.7762176692485809,0.002557931,177337,1.07,184,0.0,512753664,119517.7524600029
0.0006306662,-0.0010527069,0.12959331,3000.0,0.35267889499664307,0.0024260827,177435,1.17,98,0.0,513146880,119529.54341864586
0.0011991645,-0.00068871427,0.1296226,2998.51,-0.6992096900939941,0.00260145,177542,1.09,107,0.0,513540096,119541.24372124672
0.00071715965,-0.0007272561,0.12787683,2979.43,0.608268529176712,0.0025970014,177722,1.17,180,0.0,513933312,119552.88032698631
0.00065441587,-0.0009959539,0.1280287,3000.0,-0.47466492652893066,0.0023443268,177820,1.11,98,0.0,514326528,119564.58546876907
0.00064436835,-0.0009376618,0.12788256,2984.95,0.7466643750667572,0.0024754056,177934,1.11,114,0.0,514719744,119575.92505168915
0.0005902221,-0.0009147383,0.1298852,3000.0,0.7405518293380737,0.0024358542,178106,0.95,172,0.0,515112960,119587.6687912941
